labels,american,ani,anoth,ask,attack,author,becau,befor,black,case,charg,children,citi,come,commun,control,countri,court,crime,day,death,democrat,depart,did,dont,dure,elect,enforc,famili,feder,fight,govern,group,gun,ha,help,hi,high,home,hou,includ,investig,issu,just,kill,know,later,law,life,live,look,make,man,mani,matter,media,member,month,murder,nation,need,offic,offici,old,onli,peopl,person,place,point,polic,polit,presid,public,recent,report,republican,right,say,school,shooter,shot,sinc,state,student,support,thi,think,time,tri,trump,use,victim,violenc,want,way,week,weon,white,work,year
left,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3,2,1,0,0,0,0,3,0,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,3,0,0,2,0,1,0,0,0,0,1,2,0,0,2,0,0,1
left,4,4,1,7,2,4,8,13,1,6,4,3,2,3,5,0,5,4,3,15,0,3,1,6,7,1,15,1,1,5,8,3,11,1,22,11,10,0,1,5,10,0,2,14,1,8,5,12,7,6,5,9,2,7,2,11,4,2,0,3,5,2,1,2,8,30,10,5,3,2,9,14,5,2,1,1,29,7,10,0,0,6,3,0,8,13,8,10,3,24,12,4,1,7,4,6,0,13,18,7
left,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,3,2,0,0,0,1,1,0,1,2,1,2,0,0,9,0,2,1,2,0,0,0,0,1,0,0,2,0,0,2,0,1,0,0,3,0,1,1,0,1,0,0,0,1,0,0,8,2,0,3,1,0,1,0,0,0,0,3,0,2,10,1,3,2,13,1,0,0,0,0,2,0,3,0,1
left,2,2,0,1,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,1,1,0,0,1,1,2,3,0,13,2,1,0,0,1,0,0,3,2,1,3,1,1,3,0,2,1,2,1,4,1,3,0,1,3,4,3,0,0,2,5,3,1,2,1,0,2,0,2,0,7,0,0,1,0,3,0,2,0,1,0,17,1,3,1,0,3,1,9,1,2,0,1,0,2,10
left,0,0,0,4,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,3,0,1,0,4,1,2,0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,1,8,0,0,1,7,8,0,2,1,1,0,0,1,0,0,0,0,0,0,1,0,1
left,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
left,1,0,6,16,1,1,9,6,9,0,0,5,5,7,1,5,4,1,1,12,2,0,2,4,12,1,0,0,6,0,15,0,1,0,18,1,48,7,5,5,3,0,1,7,10,8,5,1,4,3,15,9,13,5,1,0,2,1,9,1,6,6,1,8,7,3,6,2,4,3,1,0,3,2,0,0,7,15,42,0,1,2,5,17,1,36,7,12,9,0,6,1,1,14,4,5,0,4,16,8
left,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,2,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,7,0,0,0,3,0,3,0,0,3,0,0,2,0,1,2,0,0,0,0,2,0,2,0,3,0,3,0,0,0,0,0,2,0,1
left,2,0,3,1,0,1,1,2,0,7,1,15,2,1,1,2,2,0,0,2,9,0,0,0,1,0,0,1,1,2,0,1,1,27,9,1,3,0,7,1,5,5,2,1,4,0,0,7,0,0,0,1,0,0,1,2,0,0,0,3,0,0,0,8,5,0,0,2,0,0,0,1,2,1,10,0,0,0,2,1,3,0,7,0,0,8,0,3,0,0,1,5,5,0,2,1,3,0,0,17
left,2,1,2,0,11,1,1,0,0,5,0,0,0,1,0,0,2,0,0,1,1,1,0,0,0,2,2,5,0,2,1,1,1,2,7,0,9,2,0,1,6,3,0,1,4,0,0,5,0,0,0,0,1,2,1,1,2,1,3,0,0,0,4,1,1,7,0,0,0,0,5,6,3,4,0,0,5,1,1,5,0,4,6,1,2,4,1,2,0,15,1,3,6,0,1,0,0,4,0,7
left,0,1,4,4,1,0,2,7,1,0,0,1,1,6,0,0,0,0,0,4,0,0,1,1,2,3,1,0,0,1,1,0,2,0,1,1,13,0,0,0,2,0,0,1,0,1,3,0,1,1,1,2,2,1,1,0,1,2,0,0,0,3,0,3,0,3,3,0,1,0,0,4,1,1,2,2,1,5,0,0,0,3,1,0,2,2,3,16,6,64,0,0,0,5,0,2,0,1,0,5
left,2,0,0,0,6,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,2,1,3,0,3,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,1,1,3,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,6,0,0,0,0,4,0,0,0,0,1,0,0,0,3
left,0,3,0,0,0,6,5,1,7,0,0,0,11,3,20,3,1,0,0,3,0,2,0,0,3,2,0,0,4,3,2,3,2,0,14,8,0,1,5,36,4,0,3,4,0,2,0,2,2,7,0,4,0,3,1,0,0,1,1,6,2,3,4,3,4,12,0,2,1,0,3,1,16,2,4,1,4,2,1,0,0,4,1,0,6,14,2,0,0,0,2,0,0,2,4,0,0,1,6,4
left,8,3,0,3,1,2,4,2,1,0,1,3,1,0,4,1,0,0,0,5,1,0,0,0,2,6,0,0,9,0,1,0,2,0,16,1,23,0,2,0,5,0,3,3,1,2,1,0,5,1,1,1,4,3,1,2,4,0,0,0,2,2,4,3,3,7,3,2,1,0,1,0,1,1,1,0,5,0,3,0,0,1,1,0,3,6,1,5,0,0,3,1,0,0,5,0,1,0,3,10
left,0,1,1,1,6,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,7,2,0,9,1,2,1,0,1,5,0,0,0,0,0,2,0,0,0,0,0,0,1,1,16,0,0,0,1,0,0,0,0,0,5,0,0,2,0,7,1,0,1,7,0,5,0,0,0,2,2,0,1,2,5,1,1,0,7,0,0,0,0,1,0,0,3,0,2
left,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,1,3,0,0,0,0,0,0,2
left,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,4,1,1,0,6,4,0,1,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,7,0,0,2,0,0,0,2,1,1,2,0,0,0,5,0,1,0,4,0,1,2,0,0,1,0,0,0,0
left,51,2,6,11,3,0,1,10,0,1,2,6,6,12,5,3,17,0,3,9,4,3,0,8,1,1,2,3,9,0,9,7,1,0,19,3,7,1,6,2,8,3,2,11,3,7,2,10,8,9,1,10,0,5,3,0,5,6,2,17,3,5,2,4,3,8,2,6,1,0,8,7,0,3,0,3,5,1,2,0,2,5,27,0,2,37,2,14,3,5,4,0,0,2,3,4,1,0,17,32
left,0,3,0,2,2,0,0,2,0,0,0,0,2,1,0,7,0,0,0,4,0,1,0,1,0,0,5,0,0,0,2,0,0,12,3,0,4,1,0,1,1,0,4,5,1,1,1,7,0,0,1,0,0,2,1,0,1,2,0,2,0,4,0,0,1,3,0,0,0,0,3,0,3,0,0,4,0,0,10,1,0,0,12,0,2,4,2,0,1,0,1,0,2,1,0,1,0,0,2,2
left,3,0,1,0,0,0,1,0,0,0,0,1,0,0,2,2,6,0,0,9,1,2,0,0,0,0,1,0,2,1,6,1,1,22,5,0,0,2,0,2,0,0,2,0,2,0,0,0,0,3,0,0,0,3,1,0,0,0,0,5,1,0,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,2,0,2,7,1,2,0,1,0,4,18,1,2,0,0,1,1,1
left,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
left,8,8,7,5,0,36,7,2,30,6,4,3,29,4,11,0,0,3,0,7,1,2,5,4,7,10,2,5,17,18,5,17,7,1,11,5,48,8,12,121,5,5,1,10,2,9,10,8,3,22,6,9,5,11,3,0,3,3,0,8,7,13,4,12,14,6,2,12,13,3,6,5,41,2,4,0,20,5,9,0,2,6,15,5,1,8,5,10,2,12,6,0,3,8,9,1,0,29,21,40
left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
left,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,12,1,0,2,0,0,1,1,0,3,1,0,0,0,4,0,0,0,2,1,1,1,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,1,1,5,1,1,1,0,0,0,4,0,1,0,2,1,0,0,3,0,2,0,0,0,4,0,0,0
left,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0
left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
left,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0,2,2,2,2,0,0,1,1,0,0,0,0,3,1,4,1,1,1,11,3,0,0,0,0,0,1,1,3,0,0,0,0,10,0,0,0,1,0,0,1,0,1,0,0,2,0,1,2,0,1,1,1,1,0,0,0,1,0,2,1,0,0,0,2,2,0,0,4,0,1,3,0,0,0,3,3,0,7,0,0,1,2,2,0,2
left,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,6,0,0,0,0,0,0,0,0,4,0,0,1,4,0,0,3,0,0,3,0,6,0,0,0,1,0,1,4,0,1,1,2,9,1,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,5,3,0,0,0,0,0,2,1,0,1,10,1,0,0,0,0,2,0,2,0,4,1,0,0,3,0,0,6,4,0,0,0,0,1
left,4,0,0,0,0,0,0,2,34,1,1,0,1,0,1,0,1,0,1,3,1,0,0,0,0,2,9,0,0,0,1,2,4,0,9,2,2,1,0,0,1,0,3,0,0,0,0,0,1,5,0,1,0,1,5,1,0,2,0,2,0,3,1,1,0,2,0,0,0,3,8,1,0,2,0,0,4,0,0,0,1,0,7,0,1,3,0,2,3,3,2,0,1,2,3,1,0,0,2,3
left,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,10,1,0,2,0,0,0,2,2,3,0,1,0,0,3,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,1,6,0,1,0,1,0,0,0,0,3,1,1,1,0,0,0,2,8,0,1,4,1,0,0,0,2,0,0,1,0,0,1,0,0,1
left,0,3,5,9,2,0,6,10,11,7,3,3,4,7,5,0,3,1,1,15,7,1,2,6,19,2,0,3,50,1,5,5,5,4,9,17,31,1,6,4,1,1,2,16,14,18,9,4,2,5,7,12,5,3,5,3,3,6,4,3,12,16,3,11,8,21,4,3,6,38,2,0,1,2,3,0,5,12,2,0,16,2,8,0,9,16,4,15,9,0,3,3,6,17,10,10,0,5,9,16
left,2,1,0,1,2,0,6,1,0,0,0,3,0,2,3,2,12,0,0,1,2,1,0,1,1,0,1,0,2,0,2,0,6,25,8,1,0,1,4,3,0,0,4,4,0,2,1,10,0,2,5,6,0,4,1,0,2,1,0,0,1,2,0,0,3,7,2,0,2,3,7,0,1,0,0,1,1,3,2,0,2,0,11,0,1,21,13,7,0,0,8,0,1,4,0,2,2,3,2,4
left,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,4,1,0,2,8,3,0,1,1,0,1,1,0,0,0,0,0,1,3,0,0,0,1,0,1,1,0,1,2,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,1,3,0,1,7,0,3,0,0,1,0,0,0,0,0,2,0,0,1
left,1,0,2,3,4,0,0,1,10,0,0,0,0,0,0,0,3,0,2,1,0,0,1,4,0,1,0,0,0,0,1,1,2,0,21,3,7,0,2,0,0,0,0,2,0,2,2,0,2,0,2,1,4,1,1,3,0,1,0,1,0,1,0,1,3,10,2,1,1,0,2,2,1,2,3,0,8,1,0,0,0,2,2,0,3,7,1,1,0,1,3,0,0,1,0,3,0,11,1,4
left,2,2,2,6,4,0,5,3,0,1,1,0,0,2,1,0,1,0,0,5,0,1,0,2,3,6,4,0,0,0,1,0,4,2,3,2,1,0,0,0,1,8,2,5,0,6,0,0,0,0,2,9,0,3,3,4,2,3,0,1,2,1,0,0,0,1,1,2,1,0,2,0,1,7,13,3,12,1,1,0,0,4,0,3,10,12,1,4,2,3,0,0,2,3,5,4,0,1,10,11
left,0,3,0,0,0,1,5,0,3,2,0,0,3,6,9,2,0,0,1,1,0,0,7,5,6,0,0,0,1,0,1,0,2,0,4,0,0,2,0,1,0,0,0,7,8,2,0,0,0,3,3,3,1,1,2,1,1,0,2,0,9,0,1,0,0,9,4,2,0,53,0,1,4,0,0,0,0,3,7,0,0,0,2,0,2,16,1,6,5,0,3,0,4,5,1,0,0,1,4,4
left,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,3,3,0,1,2,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,2,1,1,14,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,2,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1
left,6,0,1,0,0,0,2,0,9,0,0,1,1,1,1,1,4,0,0,2,3,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,4,0,0,0,0,0,0,2,1,0,0,1,0,2,0,1,0,0,1,0,1,2,2,1,0,1,0,0,1,12,0,0,0,4,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,4,0,1,0,0,0,0,0,0,1,2,0,3,1,2
left,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,3,1,1,4,0,0,0,1,0,0,2,4,0,0,1,2,0,2,1,0,0,1,1,0,0,1,1,2,0,1,3,0,5,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,3,2,2,0,1,0,1,1,0,0,3
left,0,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,7,2,0,2,0,1,0,0,0,0,2,1,0,0,2,0,0,0,2,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,3,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,4,0,0,0,1,1,2,0,1,1
left,0,0,1,0,1,3,0,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,1,7,2,1,5,2,3,0,2,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,3,2,1,1,0,2,3,5,0,0,1,1,2,1,0,0,18,1,2,1,3,3,0,7,1,0,0,0,1,0,3,0,0,3,4,0,4,4
left,0,1,0,0,0,2,1,2,0,0,0,0,0,0,2,2,1,0,0,2,0,0,0,1,1,0,0,1,0,1,2,0,0,6,1,0,2,8,0,0,0,0,0,3,2,0,0,1,1,1,1,1,0,3,1,3,0,1,0,1,0,0,2,0,0,2,1,0,1,0,1,4,0,0,0,0,1,1,12,0,1,0,0,5,3,2,0,0,1,7,1,1,3,1,1,2,0,0,1,1
left,0,1,0,0,0,0,0,2,0,0,0,4,0,0,2,0,0,0,3,2,2,0,0,1,0,1,0,1,1,0,1,0,0,5,1,0,15,0,0,1,5,1,0,0,1,0,1,1,1,2,0,1,0,0,1,0,0,1,2,1,0,3,2,0,4,3,1,0,0,4,0,0,2,0,11,0,0,1,12,2,0,1,3,0,0,0,0,3,1,0,3,0,0,0,0,0,2,0,0,0
left,0,0,0,0,6,1,0,1,0,3,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,3,2,0,0,1,1,0,0,0,0,0,0,0,5,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,2,1,1,0,0,4,0,0,0,0,7,1,0,0,0,0,2,0,0,2
left,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,1,0,0,0,1,2,3,1,0,7,3,0,3,0,1,0,1,0,0,0,0,0,0,12,0,0,0,2,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,1,2,1,4,1,0,0,0,0,4,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1
left,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,1,0,0,0,0,1,2,0,1,0,0,0,1,4,0,0,1,1,0,0,0,0,1,0,0,0,0,2,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,1,4,1,0,2,0,0,3,0,0,0,0,0,0
left,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,1,5,0,0,0,0,0,1,0,0,0,1,0,0,5,4,0,1,0,0,0,1,0,0,1,6,0,1,1,0,1,0,0,0,0,1,2,0,1,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,0,0,1,0,0,0,2,0,1,2,0,0,0,5
left,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1,1,0,3,0,0,2,0,2,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,1,2,0,0,0
left,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,12,2,0,1,0,0,1,0,1,1,0,0,0,0,3,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,4,0,1,0,1,0,0,1,2,0,2,0,0,0,1
left,1,3,2,1,0,1,4,2,15,12,17,1,3,2,1,0,0,1,2,3,5,0,4,2,2,0,5,2,1,0,2,0,6,0,14,2,18,1,1,0,3,2,1,3,9,3,4,3,0,2,0,3,44,1,3,0,2,1,7,0,1,34,2,5,4,5,4,1,1,26,3,0,4,2,1,0,2,2,0,0,6,2,7,0,3,5,4,4,2,0,1,4,4,0,1,4,0,8,4,9
left,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,1,0,0,1,0,0,0,0,3,0,0,0,1,0,0,1,1,3,3,1,9,2,0,0,1,0,0,0,2,2,1,1,0,2,1,1,1,1,0,0,0,1,0,0,3,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,1,0,1,0,3,1,1,1,0,1,0,0,5,0,1,1,0,1,1
left,0,0,1,1,0,0,0,0,0,2,0,0,0,1,4,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,5,3,2,4,1,0,2,0,1,0,0,5,3,2,1,0,0,2,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,1,10,5,0,0,0,1,0,3,1,1,0,0,0,0,5,3,1,1,0,0,0,2
left,0,1,4,0,7,1,0,1,0,13,0,1,0,0,0,0,1,0,4,0,0,0,0,1,0,2,0,0,0,2,0,3,0,9,1,0,1,1,2,0,14,4,0,1,17,0,0,1,0,1,1,0,0,3,0,0,0,0,0,1,0,0,0,1,1,4,0,6,0,0,0,1,7,1,3,0,0,0,5,3,0,4,3,1,0,7,1,2,0,0,9,11,8,0,0,0,4,1,0,2
left,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,4,0,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
left,2,0,0,1,6,0,1,0,0,1,0,0,0,1,1,0,2,0,0,1,0,0,0,0,1,3,0,1,1,1,1,7,0,0,2,3,0,0,0,1,2,1,1,0,0,0,1,5,0,0,0,1,0,2,2,0,1,1,0,2,0,0,0,0,1,4,2,0,0,0,1,0,0,0,1,3,2,1,0,0,0,1,1,0,1,6,1,2,2,2,4,0,0,1,1,0,0,0,2,3
left,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,0,0,2,2,0,0,0,0,2,0,0,0,0,1,0,0,3,0,1,0,2,0,1,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,3,0,0,8,1,0,1,4,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0
left,6,10,8,6,1,2,7,2,9,1,3,0,4,7,14,5,5,2,0,4,0,8,0,4,2,5,4,6,4,11,6,14,33,19,9,7,18,2,5,1,6,0,0,11,1,8,5,14,3,12,3,3,6,2,8,3,23,4,3,7,2,4,4,2,10,17,3,3,6,9,3,2,9,2,5,2,12,4,1,0,1,5,18,1,9,12,5,7,5,3,2,0,7,3,1,4,3,12,5,8
left,4,2,0,0,0,0,0,0,1,1,0,0,0,1,0,2,4,1,0,0,0,2,0,1,0,0,2,0,0,0,1,0,0,5,7,0,11,0,0,1,2,0,1,2,0,0,0,0,0,2,2,2,1,1,2,0,0,0,0,2,0,1,1,1,0,1,0,0,1,0,1,11,2,0,0,5,0,0,0,0,1,1,3,0,0,5,0,0,0,2,2,0,1,0,1,2,0,2,0,7
left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,3,0,0,1,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,2,0,0,2,0,0,0,0,1,0,1,0,0,0,2
left,0,2,0,0,10,1,0,1,0,12,0,0,0,0,1,0,4,0,0,1,0,0,0,1,0,0,0,3,0,0,1,0,0,4,9,0,2,6,1,0,6,2,0,5,0,2,1,3,0,1,0,0,1,2,1,8,0,1,1,0,1,1,3,0,0,2,1,0,0,0,0,0,8,2,2,0,0,0,17,12,0,2,2,2,0,9,2,2,0,0,2,0,1,1,2,2,1,0,1,12
left,4,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,6,5,2,2,0,1,0,1,0,2,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,7,4,1,0,0,2,6,0,0,0,0,0,2,1,0,5,0,0,0,1,0,0,2,3,0,1,2,0,0,1,5,2,0,0,0,1,2,0,0,0,2
left,1,1,2,0,7,2,1,3,0,7,0,1,0,0,3,0,1,0,0,4,1,0,1,2,0,0,0,5,0,0,1,1,1,6,3,3,11,3,0,2,7,7,0,0,2,0,2,7,0,0,1,1,0,1,2,2,0,1,0,0,1,1,2,3,0,4,8,2,2,4,0,0,8,1,4,1,0,0,13,6,2,0,2,1,1,4,0,1,1,0,2,0,1,0,1,0,1,0,1,5
left,4,0,1,8,0,0,2,3,1,0,0,0,0,2,1,0,7,0,0,2,2,0,0,3,0,1,0,0,1,0,3,5,1,0,7,0,4,1,0,0,2,1,2,2,0,0,0,0,0,0,0,3,0,1,1,0,0,1,0,10,0,0,2,2,3,2,0,0,3,0,6,0,1,0,2,0,5,1,1,0,0,0,2,0,4,6,2,2,0,0,0,0,0,0,3,2,0,0,1,3
left,2,2,1,1,21,1,0,3,0,3,1,0,0,1,1,1,2,0,2,5,1,0,0,0,5,1,0,5,0,1,0,0,0,6,8,2,12,4,0,0,1,4,1,3,3,1,1,5,2,0,2,2,1,6,1,20,0,1,5,3,0,1,1,1,4,4,1,2,0,2,0,0,7,2,10,0,1,4,6,12,1,5,2,2,0,11,3,4,0,0,14,5,4,3,2,3,0,0,2,4
left,0,2,1,0,3,1,1,0,0,0,0,1,0,3,1,3,2,2,1,1,0,0,1,0,0,1,0,2,0,3,1,3,0,0,3,1,1,0,0,0,0,0,2,1,1,0,1,1,0,0,0,3,0,2,1,0,1,0,1,4,1,1,3,0,2,3,0,2,0,0,1,1,1,1,0,1,3,0,3,1,0,0,16,0,0,4,3,2,0,5,5,0,2,0,0,0,0,5,0,0
left,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,2,0,0,2,0,0,1,0,0,0,1,1,4,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,0,0,2,0,0,1,0,3,0,0,1,0,2,1,1,2,0,11,0,1,0,0,0,0,0,1,0,0
left,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,4,1,0,2,0,1,0,2,0,4,0,0,0,0,1,0,1,0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,4,0,0,1,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,4,0,0,2
left,1,3,0,2,2,0,2,1,1,0,0,0,0,2,0,0,0,0,0,2,3,0,0,4,2,1,0,0,1,0,1,0,0,0,3,0,5,0,0,0,0,0,0,10,2,4,1,0,4,2,1,3,1,0,2,0,0,0,0,1,0,0,1,1,0,7,2,1,1,0,0,0,2,0,0,0,7,2,1,0,0,1,1,0,0,6,4,4,5,0,1,0,0,1,2,3,0,4,0,7
